173790224,20151029,95
271055116,20151029,40
228585873,20151029,75
222334396,20151029,4
170769496,20151029,26
200924950,20151029,240
101247385,20151029,29
255825826,20151029,54
15740158,20151029,62
248194926,20151029,144
76283728,20151029,78
241548758,20151029,68
55955548,20151029,31
273848651,20151029,15
59386621,20151029,44
223488366,20151029,582
52355424,20151029,228
271808583,20151029,20
203823494,20151029,28
252597966,20151029,84
73024961,20151029,78
213759654,20151029,27
237514573,20151029,6
56910153,20151029,109
273848651,20151029,15
274769551,20151029,63
273848651,20151029,15
273722489,20151029,26
184344170,20151029,38
265815677,20151029,59
202844262,20151029,44
108496943,20151030,1
85409533,20151030,16
199432827,20151030,64
113288297,20151030,62
10149957,20151030,2
180504756,20151030,35
232470885,20151030,146
83431409,20151030,53
260369671,20151030,169
174885546,20151030,38
196683010,20151030,25
180504756,20151030,35
208128788,20151030,9
45942062,20151030,37
232470885,20151030,146
140845913,20151030,278
156146576,20151030,26
277647887,20151030,37
73024961,20151030,72
266128749,20151030,30
205337324,20151030,135
236037337,20151030,23
263476601,20151030,33
200924950,20151030,240
117731424,20151030,3
193715822,20151030,33
101247385,20151030,29
28496041,20151030,54
199432827,20151030,64
285176353,20151030,33
236037337,20151030,23
156016008,20151030,212
186345708,20151030,81
2090161,20151030,205
82319692,20151030,34
174885546,20151030,38
234694796,20151030,86
240565005,20151030,98
11702623,20151030,32
251787897,20151030,36
222334396,20151030,4
193715822,20151030,33
56910153,20151030,109
100085039,20151030,66
43278406,20151030,140
229528597,20151030,153
246591982,20151030,134
59386621,20151030,48
285176353,20151030,33
212060792,20151030,119
52355424,20151030,232
259668367,20151030,20
190059717,20151030,38
20770170,20151030,12
105033746,20151030,47
210563686,20151030,88
236037337,20151030,23
31596435,20151030,35
140845913,20151030,278
281110287,20151030,55
251787897,20151030,36
248259023,20151030,20
264605728,20151030,69
30818020,20151030,108
213759654,20151030,28
84017062,20151030,62
20770170,20151030,12
205337324,20151031,135
246685982,20151031,42
262200774,20151031,26
280908886,20151031,19
232470885,20151031,146
108496943,20151031,1
175033522,20151031,13
263476601,20151031,33
280555487,20151031,34
174885546,20151031,38
240565005,20151031,98
107943031,20151031,65
271055116,20151031,40
200924950,20151031,240
196683010,20151031,25
223393031,20151031,322
109337357,20151031,341
74514291,20151031,113
180504756,20151031,35
28496041,20151031,54
264478291,20151031,62
238599144,20151031,65
100712298,20151031,19
43278406,20151031,140
239140355,20151031,64
248259023,20151031,20
207853704,20151031,32
247858520,20151031,31
156146576,20151031,26
241548758,20151031,68
273848651,20151031,15
216096849,20151031,30
235581101,20151031,115
23581275,20151031,26
223488366,20151031,581
52355424,20151031,232
82476815,20151031,254
73024961,20151031,70
213759654,20151031,28
59975829,20151031,4
84017062,20151031,62
10149957,20151031,2
210563686,20151031,88
205337324,20151031,135
156016008,20151031,212
9718122,20151031,122
240565005,20151031,98
56910153,20151031,109
74514291,20151031,113
208128788,20151031,9
246591982,20151031,134
249959619,20151031,294
113288297,20151031,62
156016008,20151031,212
280908886,20151031,19
232470885,20151031,146
177649148,20151031,93
87792010,20151031,7
175033522,20151031,13
173790224,20151031,95
57029540,20151031,68
223393031,20151031,322
238599144,20151031,65
156146576,20151031,26
229528597,20151031,153
246591982,20151031,134
273848651,20151031,15
105033746,20151031,48
202844262,20151031,46
246685982,20151031,42
140845913,20151031,278
281110287,20151031,55
173790224,20151031,95
28496041,20151031,54
208128788,20151031,9
264478291,20151031,62
239140355,20151031,64
157772821,20151031,3
105994355,20151031,181
241548758,20151031,68
229528597,20151031,153
30818020,20151031,108
205337324,20151101,135
280908886,20151101,19
177649148,20151101,93
108496943,20151101,1
260369671,20151101,170
228585873,20151101,75
223393031,20151101,322
207853704,20151101,32
199432827,20151101,64
181477851,20151101,77
274769551,20151101,63
249959619,20151101,294
52355424,20151101,233
86321298,20151101,184
263476601,20151101,33
85409533,20151101,16
146543306,20151101,163
116214833,20151101,109
248194926,20151101,144
247858520,20151101,31
236037337,20151101,23
243032768,20151101,2
237514573,20151101,6
177649148,20151101,93
87792010,20151101,7
175033522,20151101,13
2090161,20151101,205
260369671,20151101,170
174885546,20151101,38
234694796,20151101,86
261013969,20151101,25
251787897,20151101,36
200924950,20151101,240
196683010,20151101,25
56910153,20151101,109
100085039,20151101,66
67164811,20151101,14
223393031,20151101,322
227681121,20151101,2
74514291,20151101,113
28496041,20151101,54
208128788,20151101,9
248194926,20151101,144
247858520,20151101,31
156146576,20151101,26
45942062,20151101,37
241548758,20151101,68
273848651,20151101,15
216096849,20151101,30
181477851,20151101,77
212060792,20151101,119
203823494,20151101,28
285604804,20151101,218
73024961,20151101,71
213759654,20151101,28
20770170,20151101,12
205337324,20151101,135
236037337,20151101,23
262200774,20151101,26
122069329,20151101,260
243032768,20151101,2
232470885,20151101,146
83431409,20151101,53
86321298,20151101,184
140845913,20151101,278
263476601,20151101,33
240565005,20151101,98
11702623,20151101,32
242397981,20151101,55
200924950,20151101,240
193715822,20151101,33
109337357,20151101,341
264478291,20151101,62
51598081,20151101,46
100712298,20151101,19
43278406,20151101,140
248259023,20151101,20
207853704,20151101,32
156146576,20151101,26
264605728,20151101,69
157772821,20151101,3
273847623,20151101,282
229528597,20151101,153
55955548,20151101,31
184344170,20151101,38
285176353,20151101,33
223488366,20151101,587
52355424,20151101,233
203823494,20151101,28
285604804,20151101,218
82476815,20151101,254
259668367,20151101,20
113288297,20151101,62
31805948,20151101,246
73024961,20151101,71
266128749,20151101,30
20770170,20151101,12
202844262,20151101,46
175033522,20151101,13
28766616,20151101,456
2090161,20151101,205
76888474,20151101,444
280555487,20151101,34
85409533,20151101,16
146543306,20151101,163
271055116,20151101,40
228585873,20151101,75
242335986,20151101,1
180504756,20151101,35
100712298,20151101,19
43278406,20151101,140
239140355,20151101,64
207853704,20151101,32
157772821,20151101,3
273847623,20151101,282
229528597,20151101,153
225534577,20151101,7
216096849,20151101,30
212060792,20151101,119
249959619,20151101,294
280631068,20151101,58
213759654,20151101,28
84017062,20151101,62
10149957,20151101,2
202844262,20151101,46
156016008,20151101,212
122069329,20151101,260
46128945,20151101,26
140845913,20151101,278
234694796,20151101,86
240565005,20151101,98
146543306,20151101,163
273722489,20151101,26
228585873,20151101,75
242397981,20151101,55
196683010,20151101,25
1366364,20151101,122
180504756,20151101,35
264478291,20151101,62
43278406,20151101,140
248259023,20151101,20
76283728,20151101,78
55955548,20151101,31
235581101,20151101,115
271808583,20151101,20
285604804,20151101,218
30818020,20151101,108
252597966,20151101,86
31805948,20151101,246
213759654,20151101,28
20770170,20151101,12
202844262,20151101,46
236037337,20151102,23
156016008,20151102,212
237514573,20151102,6
28766616,20151102,456
2090161,20151102,205
23770761,20151102,22
85409533,20151102,16
251787897,20151102,36
242397981,20151102,55
117731424,20151102,3
196683010,20151102,25
1366364,20151102,122
116214833,20151102,109
56910153,20151102,109
100085039,20151102,66
109337357,20151102,341
264478291,20151102,62
43278406,20151102,140
207853704,20151102,32
55955548,20151102,31
184344170,20151102,38
273848651,20151102,15
59386621,20151102,48
212060792,20151102,119
223488366,20151102,582
55272301,20151102,46
262263763,20151102,235
31805948,20151102,246
213759654,20151102,28
20770170,20151102,12
210450198,20151102,25
243032768,20151102,2
94444234,20151102,31
232470885,20151102,146
177649148,20151102,93
108496943,20151102,1
2090161,20151102,205
86321298,20151102,184
23770761,20151102,22
76888474,20151102,444
245575279,20151102,42
85409533,20151102,16
11702623,20151102,32
273722489,20151102,26
222334396,20151102,4
170769496,20151102,25
117731424,20151102,3
1366364,20151102,122
116214833,20151102,109
193715822,20151102,33
242335986,20151102,1
271033594,20151102,12
56910153,20151102,109
101247385,20151102,29
223393031,20151102,322
180504756,20151102,35
28496041,20151102,54
115253931,20151102,39
207853704,20151102,32
264605728,20151102,69
76283728,20151102,78
55955548,20151102,31
273848651,20151102,15
181477851,20151102,77
249959619,20151102,294
52355424,20151102,233
259668367,20151102,20
252597966,20151102,86
190059717,20151102,38
266128749,20151102,30
84017062,20151102,62
210563686,20151102,88
205337324,20151102,135
262200774,20151102,26
237514573,20151102,6
232470885,20151102,146
186345708,20151102,81
237290882,20151102,166
23770761,20151102,22
174885546,20151102,38
234694796,20151102,86
11702623,20151102,32
200924950,20151102,240
196683010,20151102,25
56910153,20151102,109
223393031,20151102,322
28496041,20151102,54
264478291,20151102,62
238599144,20151102,65
43278406,20151102,140
239140355,20151102,64
264605728,20151102,69
105994355,20151102,181
229528597,20151102,153
273848651,20151102,15
216096849,20151102,30
274769551,20151102,63
52355424,20151102,233
203823494,20151102,28
190059717,20151102,38
213759654,20151102,28
105033746,20151102,37
243032768,20151102,2
94444234,20151102,31
87792010,20151102,7
86321298,20151102,184
280555487,20151102,34
85409533,20151102,16
200924950,20151102,240
262661278,20151102,2
117731424,20151102,3
196683010,20151102,25
57029540,20151102,68
116214833,20151102,109
271033594,20151102,12
56910153,20151102,109
100085039,20151102,66
28496041,20151102,54
106100449,20151102,33
157772821,20151102,3
105994355,20151102,181
241548758,20151102,68
229528597,20151102,153
216096849,20151102,30
199432827,20151102,64
235581101,20151102,115
212060792,20151102,119
259668367,20151102,20
252597966,20151102,86
31805948,20151102,246
73024961,20151102,74
213759654,20151102,28
210563686,20151102,88
246685982,20151102,42
46128945,20151102,26
240324457,20151102,52
240565005,20151102,98
281110287,20151102,55
193715822,20151102,33
67164811,20151102,14
227681121,20151102,2
208128788,20151102,9
264605728,20151102,69
105994355,20151102,181
55955548,20151102,31
274769551,20151102,63
190059717,20151102,38
59975829,20151102,4
266128749,20151102,30
205337324,20151103,135
156016008,20151103,212
31596435,20151103,35
24350960,20151103,29
262200774,20151103,26
232470885,20151103,146
177649148,20151103,93
83431409,20151103,60
175033522,20151103,13
2090161,20151103,209
263476601,20151103,33
240565005,20151103,100
146543306,20151103,173
271055116,20151103,40
222334396,20151103,4
193715822,20151103,33
74514291,20151103,113
180504756,20151103,34
28496041,20151103,54
238599144,20151103,65
43278406,20151103,140
248259023,20151103,20
248194926,20151103,144
207853704,20151103,32
247858520,20151103,31
45942062,20151103,37
273847623,20151103,282
212060792,20151103,119
223488366,20151103,588
55272301,20151103,46
73024961,20151103,95
20770170,20151103,11
10149957,20151103,2
205337324,20151103,135
31596435,20151103,35
177649148,20151103,93
83431409,20151103,61
174885546,20151103,17
261013969,20151103,25
251787897,20151103,37
57029540,20151103,71
227681121,20151103,2
180504756,20151103,34
100712298,20151103,19
15740158,20151103,62
43278406,20151103,140
239140355,20151103,68
106100449,20151103,33
247858520,20151103,31
157772821,20151103,3
105994355,20151103,181
246591982,20151103,134
184344170,20151103,38
212060792,20151103,119
280631068,20151103,58
55272301,20151103,46
259668367,20151103,20
262263763,20151103,235
59975829,20151103,4
10149957,20151103,2
210450198,20151103,25
246685982,20151103,42
156016008,20151103,212
237514573,20151103,6
46128945,20151103,26
175033522,20151103,13
28766616,20151103,456
2090161,20151103,210
23770761,20151103,22
260369671,20151103,170
173790224,20151103,95
242397981,20151103,54
271033594,20151103,12
101247385,20151103,30
28496041,20151103,54
246897664,20151103,388
100712298,20151103,19
106100449,20151103,33
248194926,20151103,144
247858520,20151103,31
156146576,20151103,26
45942062,20151103,37
229528597,20151103,153
246591982,20151103,134
184344170,20151103,38
52355424,20151103,233
203823494,20151103,28
259668367,20151103,20
252597966,20151103,86
190059717,20151103,38
31805948,20151103,249
59975829,20151103,4
10149957,20151103,2
210563686,20151103,88
202844262,20151103,47
205337324,20151103,135
246685982,20151103,42
262200774,20151103,26
94444234,20151103,31
177649148,20151103,93
240324457,20151103,52
108496943,20151103,1
28766616,20151103,456
2090161,20151103,210
86321298,20151103,184
23770761,20151103,22
263476601,20151103,33
85409533,20151103,16
251787897,20151103,35
242397981,20151103,54
56910153,20151103,109
67164811,20151103,10
223393031,20151103,326
180504756,20151103,34
100712298,20151103,19
15740158,20151103,62
43278406,20151103,140
264605728,20151103,70
241548758,20151103,68
199432827,20151103,67
249959619,20151103,294
285604804,20151103,219
190059717,20151103,38
31805948,20151103,249
73024961,20151103,95
213759654,20151103,28
266128749,20151103,30
20770170,20151103,12
232470885,20151103,146
234694796,20151103,86
281110287,20151103,55
208128788,20151103,12
225534577,20151103,7
212060792,20151103,119
23581275,20151103,26
249959619,20151103,294
252597966,20151103,86
10149957,20151103,5
177649148,20151109,93
207853704,20151109,32
235581101,20151109,116
